Customer ID,Recency,Frequency,Monetary
12346.0,0.9662622128208658,1.6130171903897452,-0.5347869384883931
12347.0,-1.9001647084357112,-0.3946927506963386,0.4525423863408963
12348.0,0.3550000944228303,-0.9819102646265591,-0.9375899865108337
12349.0,-0.05530234964492695,0.021944705916482753,1.0005347614591564
12351.0,-1.0549282707728158,-0.9819102646265591,-0.7015984093626254
12352.0,-1.0549282707728158,-0.3946927506963386,-0.5979536771616903
12353.0,-0.03801246783636464,-0.9819102646265591,-0.659254077886373
12355.0,1.1248536038431003,-0.9819102646265591,-0.3248653385653636
12356.0,-0.7869524684683284,0.021944705916482753,1.2247697789343752
12357.0,-0.49023634324006465,-0.3946927506963386,2.1783244232440024
12358.0,-1.0549282707728158,0.021944705916482753,1.01439568976851
12359.0,0.20854814861324417,0.8324119574163987,0.9683953547573065
12360.0,-0.8335950737871772,0.6091622198467032,0.5961681284638678
12361.0,0.5686008910323294,0.021944705916482753,-0.650511371732348
12362.0,1.5932490943449207,-0.9819102646265591,-1.3534291253454904
12366.0,1.3405087871507977,-0.9819102646265591,-0.30590116708196324
12368.0,1.3261276700975129,-0.9819102646265591,0.1670673080172491
12369.0,0.04304847408420235,0.021944705916482753,0.6886984413278141
12370.0,1.3144260397929133,0.021944705916482753,0.03490777341449049
12371.0,-0.021102614369110144,0.021944705916482753,0.8417826417633775
12373.0,1.3144260397929133,-0.3946927506963386,0.023175198631296055
12374.0,0.1572379817913897,0.021944705916482753,0.8653637722973865
12376.0,-0.4600612066516437,-0.3946927506963386,-0.3013822009605321
12377.0,-0.7429766504341879,-0.3946927506963386,0.6917633065973302
12378.0,1.105761622656374,-0.9819102646265591,0.5007609429592742
12379.0,0.17038988087855345,-0.3946927506963386,0.02819604817826789
12380.0,0.5915687865188332,1.0257996764595245,1.746996190497423
12385.0,-0.8335950737871772,-0.9819102646265591,0.7503396373633022
12386.0,-2.12149790542135,-0.9819102646265591,-0.8186146235114039
12387.0,0.07322361067262331,-0.9819102646265591,-1.274489071001788
12388.0,0.42365161632803716,-0.3946927506963386,0.3227406023650634
12389.0,-0.1481095863130157,0.021944705916482753,0.5148362661027875
12391.0,0.5839887512013826,0.6091622198467032,0.8787573713974794
12392.0,1.2104269772406742,-0.9819102646265591,-0.8947463183115636
12393.0,-0.701379095070755,-0.3946927506963386,0.07629423923439649
12395.0,-1.3668798911114441,0.3451138241266134,0.7934975922379705
12396.0,1.4492749843689825,-0.9819102646265591,0.17864764046180798
12399.0,-0.5885871669691936,0.021944705916482753,0.11065250519075226
12400.0,0.058283969194566534,-0.9819102646265591,-0.9991042097229028
12402.0,-0.376046835532877,0.6091622198467032,0.2580779190527268
12403.0,0.9282610389838792,-0.9819102646265591,-0.17511638777971977
12404.0,1.468815523257907,-0.9819102646265591,-1.9096890176800698
12406.0,-0.2096918331099209,0.021944705916482753,1.0846255312424202
12408.0,-0.5885871669691936,0.021944705916482753,0.5250500834059745
12409.0,0.14385734259214028,0.3451138241266134,2.1953658890785683
12410.0,0.8296888464253315,-0.9819102646265591,-0.6528639699231757
12411.0,-0.021102614369110144,-0.9819102646265591,-0.5909665467301348
12412.0,-0.1481095863130157,0.021944705916482753,0.47961314046052034
12413.0,-0.1481095863130157,-0.9819102646265591,-0.8731921025141615
12414.0,0.5763332914084697,0.021944705916482753,-0.49979395056240944
12415.0,-1.0549282707728158,1.0257996764595245,2.553872117334718
12416.0,1.4034050690431081,-0.9819102646265591,-1.0093525942190404
12417.0,-0.004556442005926484,1.6130171903897452,1.1287964274409146
12418.0,0.04304847408420235,0.021944705916482753,0.4696253632484907
12419.0,-0.5885871669691936,-0.3946927506963386,-0.3015990103173819
12421.0,0.07322361067262331,-0.3946927506963386,-0.7262083433503878
12422.0,-0.32473666871102286,1.9361863085998758,1.3950286793375954
12423.0,-0.5216434534485489,-0.3946927506963386,0.023205849331332892
12424.0,0.17038988087855345,-0.3946927506963386,0.5903795853850293
12425.0,0.4512965314537618,-0.9819102646265591,0.20561992736084972
12426.0,1.4190008874149573,-0.9819102646265591,0.022592606556568834
12427.0,-1.3668798911114441,-0.9819102646265591,-0.6949818153040199
12429.0,-2.4334495257599777,0.6091622198467032,1.2622609708170183
12431.0,-1.1952005258378875,1.8362669279594404,1.384788871264496
12433.0,-2.12149790542135,0.6091622198467032,1.774996304685515
12434.0,-0.7429766504341879,-0.9819102646265591,-0.7110667895991337
12435.0,-0.27663554663056567,0.3451138241266134,1.6445012399173513
12437.0,-0.3003102564629102,2.490857360996253,1.830052689759158
12439.0,1.468815523257907,-0.3946927506963386,0.3381999596784907
12440.0,0.5686008910323294,-0.3946927506963386,0.11570548783596755
12441.0,-2.12149790542135,-0.9819102646265591,-1.1293752836117208
12443.0,1.58083967432956,-0.9819102646265591,-0.32950666959683317
12445.0,0.14385734259214028,-0.9819102646265591,-0.6999196460121124
12449.0,-0.004556442005926484,-0.3946927506963386,0.028825193650110787
12450.0,-0.2096918331099209,0.021944705916482753,-0.32150562939450616
12451.0,0.5763332914084697,0.021944705916482753,1.240837248981715
12454.0,-0.3003102564629102,0.3451138241266134,2.2446584372343943
12455.0,0.42365161632803716,0.3451138241266134,1.191815428771473
12457.0,0.3235929842143461,-0.9819102646265591,-0.12287361069969599
12458.0,0.23297456086135648,-0.3946927506963386,0.08883061237355505
12459.0,1.2562751918215906,-0.9819102646265591,-0.3808398082226612
12460.0,0.5204997689518724,-0.9819102646265591,-0.6377806922865288
12466.0,1.468815523257907,-0.9819102646265591,-1.9930994399775468
12467.0,0.18332072914927405,-0.9819102646265591,-1.3369195583700495
12468.0,0.9522308082105727,0.021944705916482753,1.075692947491961
12469.0,0.9331151078383179,-0.3946927506963386,1.1092771183685282
12470.0,1.4855156255348396,-0.9819102646265591,-0.9741484981255458
12471.0,-1.1218719842934606,3.6798478539658697,2.5769218092483372
12472.0,-1.5882130880970828,1.8362669279594404,2.126808720815479
12474.0,-0.8832489054992596,1.8362669279594404,1.4973647242901218
12475.0,-0.021102614369110144,-0.9819102646265591,-0.43056297705326513
12476.0,-0.27663554663056567,1.7289395690812273,1.7816945143516354
12477.0,-0.2096918331099209,0.021944705916482753,1.7587131172679926
12480.0,-0.2096918331099209,0.021944705916482753,0.8431419399039775
12481.0,-2.4334495257599777,0.8324119574163987,1.7257788886142758
12482.0,1.1580688637941416,2.940041279142918,2.7041003600935762
12483.0,-0.8832489054992596,1.6130171903897452,0.983123323091131
12484.0,0.716605546473541,0.8324119574163987,0.7040661500410105
12485.0,0.9662622128208658,-0.9819102646265591,-0.03508899148226951
12486.0,0.27961716618020555,-0.9819102646265591,0.26258701858239325
12487.0,1.5766583196824502,-0.9819102646265591,-0.7430931918801932
12490.0,-0.8832489054992596,1.6130171903897452,1.3910477146232338
12492.0,-0.12863089118935392,-0.9819102646265591,-0.3848961489071998
12494.0,-2.4334495257599777,0.021944705916482753,-0.13018837037986053
12495.0,1.3602011657534985,-0.9819102646265591,-0.5677546016455111
12496.0,1.3025436821992795,-0.3946927506963386,-2.1646612908691822
12497.0,-0.18861195663552288,-0.3946927506963386,1.5212270379038073
12499.0,1.097990169090645,-0.9819102646265591,-0.49240202096561947
12500.0,0.3235929842143461,1.1963797337769237,0.6467506684209153
12503.0,1.1864358506400055,-0.9819102646265591,0.32659441038088577
12504.0,0.1022597872287074,-0.3946927506963386,-0.7118261010527983
12505.0,-0.03801246783636464,-0.9819102646265591,0.19829864136074032
12507.0,1.1864358506400055,-0.9819102646265591,-0.2473947487612696
12510.0,0.5449261811999848,1.0257996764595245,1.3528827735218814
12511.0,0.24490297594617924,-0.9819102646265591,1.1126955894852215
12514.0,1.3629736637495984,-0.9819102646265591,-0.19052027004415692
12516.0,0.26821892272173836,-0.3946927506963386,0.4603081208382008
12519.0,0.6703635490061471,-0.9819102646265591,-0.508426522919903
12523.0,-1.1218719842934606,1.7289395690812273,0.9681578725286358
12524.0,-0.49023634324006465,1.3489687946696558,1.7112597033159909
12525.0,0.8072239698265307,0.021944705916482753,0.21328174095416202
12527.0,0.7840833574549513,-0.3946927506963386,-0.5062090873998066
12529.0,0.9616134532915243,-0.9819102646265591,-0.6623950858034668
12530.0,0.07322361067262331,0.6091622198467032,0.8116948855993177
12531.0,1.4784027795451613,-0.9819102646265591,0.6959951653950698
12533.0,1.323218905342235,-0.3946927506963386,0.4783823270105703
12537.0,-0.03801246783636464,-0.9819102646265591,-0.008211077009754009
12538.0,-0.8832489054992596,-0.9819102646265591,-0.7674641339335411
12539.0,0.469189602130018,0.021944705916482753,1.5846980435097784
12540.0,-0.8832489054992596,2.1174546549295368,1.935840720681286
12542.0,0.7229903744973236,-0.3946927506963386,-0.33503210433374603
12543.0,0.4512965314537618,-0.9819102646265591,0.2184860639149818
12547.0,0.8185383996391457,-0.9819102646265591,-1.1194652550829771
12549.0,1.1544483048239567,0.8324119574163987,0.588702948095423
12553.0,-0.5885871669691936,-0.3946927506963386,0.16602145239866606
12554.0,0.4512965314537618,-0.9819102646265591,-0.35696792399837085
12555.0,1.468815523257907,-0.9819102646265591,-1.3580311440284336
12557.0,-1.3668798911114441,0.3451138241266134,1.721162946362095
12562.0,-0.5885871669691936,-0.3946927506963386,0.3665465237346102
12563.0,-0.03801246783636464,-0.9819102646265591,-0.8481824301947429
12567.0,-1.9001647084357112,1.0257996764595245,1.373648920871035
12568.0,1.3712317111324803,-0.9819102646265591,-1.8315832565294643
12570.0,1.468815523257907,-0.9819102646265591,-1.7529937460138543
12573.0,-0.7429766504341879,0.3451138241266134,-0.2223409939354311
12575.0,0.5287283753183405,-0.3946927506963386,-0.1351157485817872
12576.0,-0.376046835532877,0.021944705916482753,0.08581907115622602
12577.0,-0.7429766504341879,0.6091622198467032,0.22659819885831078
12578.0,-0.5885871669691936,-0.3946927506963386,0.7130515899820454
12580.0,1.1580688637941416,-0.9819102646265591,-0.11732513651351316
12582.0,0.17038988087855345,-0.3946927506963386,0.5340335257566952
12583.0,-1.1952005258378875,1.8362669279594404,1.7707241845915282
12586.0,-1.1218719842934606,0.021944705916482753,0.7205267686176619
12588.0,-0.2096918331099209,0.021944705916482753,0.0033391195282784446
12589.0,0.1572379817913897,0.8324119574163987,1.3251490727392528
12591.0,-0.4310250300955596,-0.3946927506963386,0.13974350065805005
12592.0,0.9184600483355183,0.021944705916482753,0.8293830601766295
12594.0,-0.8832489054992596,0.6091622198467032,0.6714071926666559
12595.0,0.8406799956569688,-0.9819102646265591,-0.7065523848222528
12598.0,0.5763332914084697,0.021944705916482753,0.5560086920967392
12599.0,-0.7429766504341879,0.8324119574163987,0.4168544998601529
12600.0,-1.3668798911114441,1.7289395690812273,0.9314681075509709
12601.0,-0.10963320099622986,-0.9819102646265591,-1.5246495041529418
12605.0,-0.9933460239759107,0.3451138241266134,0.39736792664101805
12606.0,1.468815523257907,-0.9819102646265591,-2.7462074486991424
12608.0,-0.10963320099622986,-0.9819102646265591,-0.44993077425538563
12609.0,-1.1218719842934606,0.8324119574163987,0.8868522325762284
12613.0,-0.49023634324006465,0.6091622198467032,1.2053929044288736
